PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6426;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3052;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3067;P3067S1;P3067S2;P6775;P3068;P6750;P3073;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P3071S3;P3072S2;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1881S1;P1882;P7240;P7240S1;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8
20251043;10;2025;8396633;1;1;1;60;66;1;112.55109569;66;1;8299;1;2;1;;1;;1;;1;1;1;1;11;1;;1;1;1;1;1;2;1600000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;1;62000;2;2;;;2;;;2;;;1;750000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;44;;;44;;;4;7;;1;;1;1;1;11;1;1;1;6;9;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;20;3;;1;1600000;82;8299;4214
20251043;10;2025;8396639;1;1;1;60;66;1;215.55475594;66;1;5619;2;;;;;;;;;;;;10;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;800000;1;;1;;3;1;8;56;;;48;1;;1;1;;2;;2;;;;2;2;1;7;12;1;;11;;2;;;;;;;;1;4;2;1;2;;;;;;;;;;;;;1;1;1;2;2;1;14;;;3;;1;800000;56;5619;7512
20251043;10;2025;8396639;1;2;1;60;66;1;215.55475594;66;1;7310;1;2;1;;1;;1;;1;1;1;1;32;1;;1;1;1;1;1;2;1650000;2;;1;712000;2;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;1;1200000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;32;2;;40;;;7;7;;1;;2;;;;2;2;1;1;9;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;6;;15;5;;1;1650000;73;7310;2656
20251043;10;2025;8396640;1;1;1;60;66;1;174.55054336;66;1;4921;1;2;2;3;1;;1;;1;2;1;1;9;1;;1;1;1;1;2;2;1423500;2;;2;;;2;;2;;1;200000;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;780000;2;;2;;1;600000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;40;;;40;;;8;4;;1;;3;;;;1;1;1;20;112;1;;4;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;7;;15;3;;1;1423500;49;4921;8331
20251043;10;2025;8396644;1;2;1;60;66;1;215.9350753;66;1;145;1;1;;;1;;1;;2;2;2;2;60;1;;1;1;2;1;1;2;4800000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;30;2;;30;;;4;8;;1;;1;1;2;17;1;2;1;18;72;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;60;2;;1;4800000;01;0145;1311
20251043;10;2025;8396646;1;1;1;60;66;1;238.62847754;66;1;8790;1;2;1;;1;;1;;1;1;1;1;48;1;;1;1;1;1;2;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;750000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;48;;;48;;;5;7;;1;;1;1;1;10;1;1;1;3;4;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;60;3;;1;1423500;87;8790;4110
20251043;10;2025;8396647;1;1;1;60;66;1;298.68647854;66;1;8412;1;2;1;;1;;1;;1;1;1;1;168;2;;1;1;1;1;1;2;3800000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1500000;1;3700000;1;1500000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;1;;1;2;1;15;1;1;1;1;60;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;40;2;;1;3800000;84;8412;2634
20251043;10;2025;8396647;1;2;1;60;66;1;298.68647854;66;1;8412;1;2;2;3;1;;1;;2;2;2;2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;3500000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;3000000;1;;3;;4;1;6;30;2;;30;;;9;7;;1;;1;1;2;15;1;2;1;2;5;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;2;;35;2;;1;3000000;84;8412;7112
20251043;10;2025;8396647;1;3;1;60;66;1;298.68647854;66;1;1410;1;2;1;;1;;1;;1;1;1;1;48;1;;1;1;1;1;2;2;2200000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1000000;1;1000000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;1;;1;1;1;5;1;1;1;2;8;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;40;3;;1;2200000;14;1410;2511
20251043;10;2025;8396651;1;1;1;60;66;1;177.58962738;66;1;9602;2;;;;;;;;;;;;24;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1000000;1;;1;;3;2;12;35;2;;30;6;;1;2;;3;;2;;;;2;2;1;6;180;4;;11;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;11;;30;3;;1;1000000;96;9602;5142
20251043;10;2025;8396651;1;3;1;60;66;1;177.58962738;66;1;8899;1;2;2;4;1;;1;;2;1;1;1;6;1;;1;1;1;1;1;2;1700000;2;;2;;;2;;2;;2;;2;;2;;;1;115000;1;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;40;;;40;;;10;2;;1;;1;1;1;0;1;1;1;6;24;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;15;1;;1;1700000;88;8899;2634
20251043;10;2025;8396651;1;4;1;60;66;1;177.58962738;66;1;4754;1;2;1;;2;4;1;4754;1;2;1;1;6;1;;1;1;1;1;1;2;2100000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;1;600000;1;1;400000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;44;;;44;;;10;7;;1;;1;1;1;2;1;1;1;0;2;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;60;3;;1;2100000;47;4754;5223
20251043;10;2025;8396656;1;1;1;60;66;1;230.52010145;66;1;8413;1;2;2;10;2;4;2;8413;1;1;1;1;8;1;;1;1;1;1;2;2;1424000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;1;62000;2;2;;;2;;;2;;;1;720000;1;600000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;44;;;44;;;10;7;;1;;1;2;1;10;1;1;1;2;10;1;;1;;2;;;;;;;;2;;;;1;1;1;2;2;2;1;1;2;2;;1;1;1;2;1;1;1;1;11;;25;5;;1;1424000;84;8413;2342
20251043;10;2025;8396656;1;2;1;60;66;1;230.52010145;66;1;8899;1;2;2;10;1;;2;;1;1;1;1;9;1;;1;1;1;1;2;2;1800000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;800000;1;680000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;44;;;44;;;10;5;;1;;3;;;;1;1;1;2;10;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;10;3;;1;1800000;88;8899;2635
20251043;10;2025;8396657;1;1;1;60;66;1;245.58899674;66;1;4631;2;;;;;;;;;;;;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;0;1;;1;;1;1;7;48;;;50;;;10;6;;2;;2;;;;2;2;1;3;1;4;;8;;2;;;;;;;;2;;;;1;1;1;2;1;2;2;1;2;2;;2;1;1;2;1;2;2;2;13;;15;3;;1;0;46;4631;9333
20251043;10;2025;8396658;1;1;1;60;66;1;146.56308301;66;1;9700;1;1;;;1;;2;;2;2;2;2;1;3;;9;9;9;2;1;2;150000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;15;2;;15;;;1;2;;2;;2;;;;2;2;1;1;8;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;60;8;;1;150000;97;9700;9111
20251043;10;2025;8396660;1;1;1;60;66;1;336.36040576;66;1;5320;1;2;2;12;1;;1;;1;1;1;1;48;1;;1;1;1;1;2;2;1650000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;825000;1;825000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;1;;1;1;1;11;1;1;1;6;36;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;30;3;;1;1650000;53;5320;4120
20251043;10;2025;8396660;1;2;1;60;66;1;336.36040576;66;1;4759;2;;;;;;;;;;;;48;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;2500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;2500000;1;;3;;4;2;12;40;;;40;;;1;1;;3;;2;;;;2;2;1;0;60;1;;7;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;2500000;47;4759;5221
20251043;10;2025;8396664;1;1;1;60;66;1;187.07245596;66;1;4711;1;2;2;12;1;;1;;1;1;1;1;24;1;;1;1;1;1;2;2;1424000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;1;62000;2;2;;;2;;;2;;;1;720000;1;710000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;8;7;;1;;1;1;1;9;1;1;1;1;36;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;10;3;;1;1424000;47;4711;7511
20251043;10;2025;8396664;1;2;1;60;66;1;187.07245596;66;1;5111;1;2;2;12;2;4;1;8010;1;1;1;1;10;1;;1;1;1;1;2;2;1800000;2;;1;72000;1;2;;2;;2;;2;;2;;;1;200000;2;1;60000;2;2;;;2;;;2;;;1;690000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;1;;1;1;1;2;1;1;1;0;9;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;60;3;;1;1800000;51;5111;5414
20251043;10;2025;8396666;1;1;1;60;66;1;236.20259591;66;1;8530;1;2;1;;2;4;1;8413;1;1;1;1;180;2;;1;1;1;1;5;2;8700000;1;101000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;1;125000;2;1;12000000;1;7600000;1;3500000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;30;2;;30;;;10;7;;1;;1;3;1;21;2;1;1;0;72;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;8;;25;1;;1;8700000;85;8530;2341
20251043;10;2025;8396666;1;2;1;60;66;1;236.20259591;66;1;8530;1;2;2;12;2;4;2;8412;1;1;1;1;48;2;;1;1;1;1;2;2;3500000;2;;1;550000;2;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;1;52000;2;1;3500000;1;3600000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;30;2;;30;;;10;7;;1;;1;3;1;21;2;1;1;12;48;2;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;2;1;8;;30;1;;1;3500000;85;8530;2341
20251043;10;2025;8396667;1;1;1;60;66;1;201.51574542;66;1;6110;1;2;1;;1;;1;;1;2;1;1;1;1;;1;1;1;1;1;2;1800000;2;;2;;;2;;2;;2;;2;;2;;;1;250000;1;1;65000;1;2;;;2;;;2;;;1;650000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;48;;;48;;;10;2;;1;;1;2;1;4;1;1;1;2;10;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;25;3;;1;1800000;61;6110;7422
20251043;10;2025;8396667;1;2;1;60;66;1;201.51574542;66;1;8891;1;1;;;1;;2;;2;2;2;2;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;1;3;6;;;400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;400000;1;;1;;1;2;5;20;2;;20;;;1;1;;3;;2;;;;2;2;1;36;24;1;;9;;2;;;;;;;;2;;;;1;1;1;2;1;2;2;2;2;2;;1;1;2;2;1;2;1;1;14;;;3;;1;400000;88;8891;5311
20251043;10;2025;8396668;1;1;1;60;66;1;139.11541825;66;1;5619;2;;;;;;;;;;;;6;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;980000;1;;3;;1;1;12;60;;;60;;;1;6;;2;;2;;;;2;2;1;0;24;4;;2;;2;;;;;;;;2;;;;1;1;1;1;2;1;1;1;1;2;;1;1;2;2;2;2;2;2;3;;15;8;;1;980000;56;5619;5212
20251043;10;2025;8396669;1;1;1;60;66;1;329.7681468;66;1;4711;1;2;2;12;1;;1;;1;2;1;1;1;1;;1;1;1;1;1;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;800000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;45;;;45;;;8;7;;1;;1;1;1;10;1;1;1;2;12;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;5;7;;1;1423500;47;4711;5120
20251043;10;2025;8396670;1;1;1;60;66;1;188.96207673;66;1;9200;2;;;;;;;;;;;;70;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;4;;;4000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;4000000;1;;3;;8;2;12;48;;;48;;;1;1;;3;;2;;;;2;2;1;0;240;1;;10;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;8;;1;4000000;92;9200;5223
20251043;10;2025;8396670;1;2;1;60;66;1;188.96207673;66;1;8621;1;2;1;;1;;1;;1;1;1;1;95;1;;1;1;1;1;2;1;1900000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;1;1;60000;1;2;;;2;;;2;;;2;;1;850000;1;950000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;42;;;42;;;10;7;;1;;1;1;1;20;1;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;20;3;;1;1900000;86;8621;3118
20251043;10;2025;8396672;1;3;1;60;66;1;388.87968856;66;1;1513;1;2;2;12;1;;1;;1;2;1;1;6;1;;1;1;1;1;1;2;1423000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;1;64000;2;2;;;2;;;2;;;1;450000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;2;7;;1;;1;2;1;18;1;1;1;0;24;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;3;;10;1;;1;1423000;15;1513;5223
20251043;10;2025;8396673;1;1;1;60;66;1;234.48144935;66;1;7020;2;;;;;;;;;;;;180;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;3000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;2100000;1;;3;;6;2;12;44;;;44;;;1;1;;1;;1;1;2;10;1;1;1;5;8;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;14;;;3;;1;2100000;70;7020;2263
20251043;10;2025;8396674;1;2;1;60;66;1;329.2543731;66;1;4921;2;;;;;;;;;;;;48;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1600000;1;;2;;1;1;12;45;;;45;;;1;4;;1;;2;;;;2;2;1;0;1;1;;3;;2;;;;;;;;1;8;1;1;1;1;1;2;1;2;2;1;2;2;;1;1;2;2;2;2;2;1;8;;5;5;;1;1600000;49;4921;8323
20251043;10;2025;8396674;1;3;1;60;66;1;329.2543731;66;1;7500;1;2;1;;1;;1;;2;2;2;2;6;1;;1;1;1;1;5;1;1400000;2;;2;;;2;;2;;2;;2;;2;;;1;28888;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;44;;;44;;;4;7;;1;;1;1;1;2;1;1;1;1;5;1;;1;;2;;;;;;;;2;;;;1;1;1;1;1;2;2;2;2;2;;1;1;1;2;2;2;2;1;11;;12;10;Otro trabajo;1;1400000;75;7500;2250
20251043;10;2025;8396675;1;1;1;60;66;1;236.85365784;66;1;4711;1;2;1;;1;;1;;1;2;1;1;120;1;;1;1;1;1;1;2;1423000;2;;2;;;1;120000;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1423000;2;;1;860000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;7;7;;1;;1;2;1;8;1;1;1;0;18;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;2;1;;1;1543000;47;4711;9412
20251043;10;2025;8396676;1;1;1;60;66;1;148.93542852;66;1;8412;1;2;1;;1;;1;;1;1;1;1;60;2;;1;1;1;1;5;1;8000000;1;230000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;4000000;1;7000000;1;4000000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;10;7;;1;;1;2;1;21;1;1;1;24;36;2;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;2;2;3;;10;1;;1;8000000;84;8412;2411
20251043;10;2025;8396677;1;1;1;60;66;1;231.99557135;66;1;4781;2;;;;;;;;;;;;180;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;700000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;400000;1;;1;;1;2;9;50;;;40;6;;1;6;;1;;2;;;;2;2;1;0;120;7;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;3;;5;8;;1;400000;47;4781;5212
20251043;10;2025;8396678;1;1;1;60;66;1;224.69109369;66;1;8421;1;2;1;;1;;1;;1;2;1;1;140;1;;1;1;1;1;5;2;4600000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;4600000;2;;1;4700000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;1;;1;2;1;20;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;40;1;;1;4600000;84;8421;4229
20251043;10;2025;8396679;1;3;1;60;66;1;567.29051931;66;1;9522;2;;;;;;;;;;;;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1423500;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1423500;1;;3;;6;2;12;45;;;45;;;1;2;;1;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;25;3;;1;1423500;95;9522;7412
20251043;10;2025;8396679;1;4;1;60;66;1;567.29051931;66;1;1410;1;1;;;1;;1;;2;2;2;2;60;1;;2;2;2;2;1;2;500000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;25;2;;25;;;2;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;1;3;;6;3;;1;500000;14;1410;8153
20251043;10;2025;8396680;1;1;1;60;66;1;302.39009948;66;1;8424;1;2;1;;1;;1;;1;1;1;1;140;2;;1;1;1;1;5;2;9960000;1;1200000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;9960000;1;9960000;1;4980000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;57;;;57;;;10;7;;1;;1;2;1;20;1;1;1;20;20;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;60;1;;1;9960000;84;8424;3355
20251043;10;2025;8396681;1;1;1;60;66;1;1556.1188527;66;1;5611;1;2;2;12;1;;1;;1;2;1;1;3;1;;1;1;1;1;1;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;1;1000000;2;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;50;;;50;;;8;5;;1;;1;1;1;5;1;1;1;0;12;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;35;8;;1;1423500;56;5611;9621
20251043;10;2025;8396681;1;2;1;60;66;1;1556.1188527;66;1;8121;2;;;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;1200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1200000;1;;1;;4;2;12;40;;;40;;;1;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;28;8;;1;1200000;81;8121;9111
20251043;10;2025;8396682;1;1;1;60;66;1;237.21829837;66;1;4921;2;;;;;;;;;;;;264;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;4;6;;;1900000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1500000;1;;3;;1;1;12;63;;;63;;;1;4;;1;;1;2;2;22;1;1;1;1;7;4;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;2;9;;1;1500000;49;4921;8324
